,LT,abs,rel
9672,1,155.241746963,129.421791055
9673,1,124.09673646,110.151410946
9674,0,165.529453572,111.355287257
9676,0,175.499287748,145.602197786
9680,0,122.882057274,88.0340843083
9683,0,85.4400374532,80.5191488612
9684,0,170.0,103.682206767
9688,1,105.830052443,83.2666399786
9689,1,286.879765756,109.010702838
9691,0,180.554700853,132.664991614
9692,1,154.596248337,88.7881373458
9693,1,218.403296678,118.11011811
9694,1,167.928556237,81.2403840464
9695,1,181.107702763,146.742404687
9698,0,176.351920885,75.8287544405
9699,1,260.768096208,62.7162924074
9703,0,242.89915603,101.980390272
9704,0,208.806130178,130.128141973
9708,1,165.227116419,66.9576980887
9709,0,229.346898824,131.656117721
9711,0,74.8331477355,67.3300329224
9714,0,259.03667694,113.798066767
9715,0,161.245154966,133.915396177
9716,0,163.095064303,97.6387901058
9718,0,231.732604525,116.975780969
9719,0,147.648230602,110.453610172
9725,0,142.478068488,113.798066767
9726,0,125.6980509,107.393357957
9729,0,213.541565041,84.8528137424
9732,1,242.89915603,101.980390272
9734,1,73.4846922835,71.6472842007
9737,1,172.626765016,121.655250606
9738,1,205.91260282,27.0801280155
9739,0,238.746727726,68.7992248018
9740,0,143.527000944,118.039541398
9743,0,170.587221092,114.382399578
9747,0,232.808934536,148.099065943
9748,1,158.113883008,135.400640077
9751,0,219.772609758,132.224556469
9752,0,202.237484162,157.744519186
9753,0,212.132034356,124.899959968
9756,1,252.784493195,43.3973885543
9757,0,152.970585408,101.653004547
9759,0,247.588368063,84.5576726264
9761,0,235.372045919,101.653004547
9763,1,210.0,115.253344131
9764,0,120.415945788,108.089469114
9766,0,103.440804328,76.7028899934
9767,1,184.932420089,86.7947771086
9769,0,145.258390463,117.260393996
9771,0,173.78147197,137.598449604
9774,1,185.74175621,143.119996274
9779,0,112.694276696,62.3163969861
9781,0,141.421356237,120.830459736
9784,0,242.89915603,118.039541398
9787,0,192.613602843,95.3065230366
9790,0,154.272486205,82.0568908339
9795,1,108.166538264,108.089469114
9797,0,147.309198627,87.654625282
9798,0,139.283882772,130.384048104
9799,0,176.068168617,108.320512062
9801,0,130.766968306,115.542200083
9804,1,180.554700853,115.470053838
9805,1,145.945195193,145.430395722
9806,0,163.095064303,116.332855777
9808,0,156.524758425,92.105012531
9809,0,139.283882772,98.9949493661
9810,0,238.117617996,129.163978467
9811,0,226.053091109,131.719398723
9813,0,153.297097168,127.082650271
9814,0,168.226038413,119.51290028
9817,0,160.934769394,136.198384719
9819,1,176.351920885,103.360211558
9820,0,115.758369028,46.1880215352
9830,0,118.321595662,115.758369028
9831,0,179.443584449,102.95630141
9832,0,210.237960416,76.1577310586
9834,1,254.95097568,30.550504633
9837,1,265.894716006,67.4536878162
9838,1,210.475651798,86.5062618157
9840,1,240.208242989,119.791485507
9841,1,272.396769438,77.0281333886
9845,1,110.905365064,70.3562363974
9847,0,102.46950766,66.9576980887
9853,1,149.331845231,64.4204936336
9854,0,128.840987267,99.6661092515
9855,1,151.986841536,125.49900398
9857,0,120.0,109.544511501
9858,1,196.468827044,109.239797388
9859,0,177.482393493,105.277411316
9860,1,150.332963784,31.6227766017
9864,0,164.924225025,110.453610172
9865,1,135.277492585,104.642247682
9866,0,177.763888346,86.7947771086
9867,1,163.707055437,86.7947771086
9868,1,225.388553392,146.287388383
9869,0,181.659021246,60.0
9872,1,179.722007556,118.953772534
9873,0,160.0,119.721899974
9874,1,124.49899598,90.2773504263
9877,0,158.429795178,138.142438567
9878,0,139.642400438,125.49900398
9881,0,169.410743461,121.174804862
9882,1,164.012194669,104.323215697
9883,1,225.610283454,104.323215697
9885,1,136.014705087,66.9576980887
9887,1,184.390889146,130.128141973
9888,1,145.258390463,103.360211558
9890,1,145.602197786,107.703296143
9891,1,178.605710995,146.571939106
9892,0,146.287388383,134.660065845
9894,1,142.828568571,139.044357431
9898,0,144.222051019,105.830052443
9899,1,221.359436212,165.529453572
9900,0,110.905365064,92.4662100445
9901,1,156.524758425,102.388150356
9903,1,200.249843945,79.6868872525
9904,0,134.907375632,118.039541398
9905,0,290.172362571,84.4590630621
9909,0,209.045449604,152.588771977
9910,0,174.355957742,79.5822425754
9911,1,227.376340018,91.3783344125
9913,0,150.0,109.924216319
9917,0,247.991935353,105.277411316
9918,0,159.059737206,114.673449412
9919,0,209.523268398,114.382399578
9920,1,143.527000944,127.801930085
9921,0,148.323969742,103.601801786
9922,1,135.646599663,93.8083151965
9925,0,181.383571472,137.416641399
9927,1,133.790881603,102.713192921
9929,1,124.49899598,103.360211558
9930,0,184.119526395,105.277411316
9933,1,147.648230602,132.413493774
9938,0,141.067359797,88.0340843083
9939,0,116.619037897,63.2455532034
9944,0,165.831239518,84.162541153
9947,0,214.941852602,139.761701955
9949,0,146.628782986,96.6953980291
9953,0,205.182845287,45.6435464588
9956,1,150.0,80.5191488612
9957,0,207.60539492,133.229125945
9958,0,178.8854382,112.842072532
9962,0,290.0,68.9202437605
9964,0,131.909059583,109.544511501
9968,0,180.0,103.923048454
9972,0,173.493515729,109.316055545
9973,1,147.986485869,107.160316038
9974,0,128.452325787,102.388150356
9977,0,124.899959968,65.8280588604
9978,0,110.0,96.3500562186
9979,1,140.0,67.8232998313
9980,1,215.406592285,89.4427191
9983,1,170.587221092,151.932002334
9985,1,196.468827044,109.239797388
9986,0,192.613602843,108.397416943
9987,1,122.474487139,120.0
9989,1,180.554700853,124.632793972
9994,1,77.4596669241,52.2812904712
9996,0,156.524758425,118.673220793
9997,1,186.279360102,109.010702838
9999,0,136.747943312,117.827557614
10004,0,222.485954613,155.402702679
10005,0,160.0,92.3760430703
10006,0,67.8232998313,63.2455532034
10007,1,197.484176581,122.202018532
10008,1,228.25424421,93.5414346693
10009,0,174.068951855,86.5062618157
10010,0,272.396769438,77.0281333886
10011,1,199.499373433,173.78147197
10012,0,137.840487521,125.432584815
10013,1,128.452325787,77.9957263787
10014,0,234.307490277,66.9576980887
10015,0,101.980390272,93.4523051258
10017,0,129.614813968,84.8528137424
10025,1,126.095202129,74.0495329717
10026,0,162.480768093,69.2820323028
10029,0,208.086520467,57.3003781256
10035,1,136.014705087,49.8330546258
10037,0,165.831239518,136.686990359
10040,0,198.997487421,85.6348838578
10041,1,251.197133742,112.620306044
10042,0,242.074368738,162.275485929
10044,1,228.03508502,150.332963784
10045,1,162.480768093,135.400640077
10049,0,189.472953215,88.7881373458
10050,1,178.8854382,137.598449604
10052,0,222.261107709,104.880884817
10054,0,163.095064303,130.384048104
10057,0,107.238052948,81.7516564562
10062,1,125.6980509,95.5684745789
10065,0,243.515913238,111.728838414
10066,1,128.840987267,126.491106407
10070,1,127.671453348,101.406771635
10071,0,216.333076528,91.6515138991
10072,1,102.95630141,62.7162924074
10074,1,239.791576166,103.360211558
10075,0,196.723155729,70.3562363974
10076,1,167.630546142,99.7496867163
10079,1,157.162336455,112.026782512
10081,1,242.074368738,116.332855777
10083,0,215.174347914,79.2674796706
10084,0,171.172427686,115.253344131
10085,0,162.788205961,156.471509654
10086,0,144.568322948,93.5414346693
10087,1,155.563491861,70.2376916857
10089,0,115.758369028,108.320512062
10090,1,163.707055437,98.6576572463
10091,1,182.482875909,113.504772293
10092,0,177.763888346,100.0
10095,0,153.297097168,121.174804862
10097,0,166.132477258,59.4418483338
10099,0,176.068168617,96.9535971483
10100,0,180.8314132,120.623380818
10101,1,130.384048104,101.653004547
10106,1,172.046505341,101.653004547
10108,1,189.73665961,96.6091783079
10112,0,136.747943312,122.270192606
10113,0,189.208879284,80.0
10115,0,272.580263409,127.60616495
10118,0,160.934769394,136.198384719
10120,0,165.529453572,111.355287257
10122,0,183.575597507,104.323215697
10124,0,172.336879396,82.965856431
10125,0,169.115345253,107.393357957
10130,0,215.174347914,135.21587678
10131,1,195.448202857,118.883696668
10133,0,132.287565553,84.162541153
10134,0,271.845544381,88.0340843083
10135,1,145.602197786,90.1849950565
10138,0,194.164878389,139.821314541
10139,0,114.01754251,98.6576572463
10141,0,130.384048104,86.0232526704
10142,0,171.755640373,38.5140666943
10143,1,258.843582111,54.1602560309
10146,1,206.639783198,131.719398723
10148,0,223.830292856,100.415802209
10149,1,208.566536146,151.932002334
10150,0,143.527000944,123.288280059
10151,0,171.755640373,148.828760661
10152,1,193.64916731,81.7516564562
10153,1,206.639783198,76.7028899934
10157,0,160.934769394,74.0495329717
10158,1,194.679223339,84.162541153
10159,0,193.132079158,59.5818764391
10160,0,214.941852602,139.761701955
10163,0,123.288280059,98.9949493661
10164,0,158.429795178,113.798066767
10165,1,235.159520326,92.105012531
10166,0,137.840487521,96.9535971483
10172,0,169.410743461,102.713192921
10174,0,117.898261226,88.7881373458
10178,0,108.627804912,61.1010092661
10179,0,183.303027798,143.294568401
10180,1,195.192212959,85.3424474299
10182,0,118.321595662,111.05554166
10185,0,145.258390463,94.6044396421
10187,0,146.628782986,112.620306044
10189,0,137.477270849,113.504772293
10192,1,212.837966538,131.466091953
10196,0,165.529453572,139.044357431
10197,0,177.482393493,105.277411316
10198,0,131.909059583,103.601801786
10199,0,181.934053987,138.142438567
10202,0,135.277492585,47.7842372894
10203,0,206.639783198,109.010702838
10205,1,138.564064606,78.3156008298
10209,1,143.178210633,132.978695035
10211,0,233.666428911,149.44341181
10215,0,212.602916255,113.724814062
10216,0,195.448202857,118.883696668
10217,1,247.588368063,104.323215697
10219,0,231.300670124,100.747208398
10221,0,199.749843554,95.3065230366
10223,0,207.123151772,109.924216319
10231,0,90.0,87.654625282
10232,0,107.238052948,88.0340843083
10233,0,164.620776332,140.534693226
10234,1,166.433169771,97.7241014285
10236,1,208.566536146,81.7516564562
10237,0,123.288280059,92.3760430703
10238,0,204.694894905,128.646803303
10240,0,163.707055437,52.2812904712
10243,1,240.831891576,96.9535971483
10246,0,167.032930885,50.4975246918
10251,0,94.3398113206,82.965856431
10252,1,178.605710995,133.728580839
10253,0,159.059737206,114.673449412
10256,0,199.248588452,138.864442293
10257,0,135.646599663,123.017613915
10258,0,111.803398875,108.089469114
10261,0,125.6980509,115.758369028
10262,0,126.095202129,122.814222846
10263,1,162.788205961,91.3783344125
10264,0,245.764114549,65.8280588604
10267,0,146.969384567,101.653004547
10268,0,133.416640641,124.09673646
10269,0,208.086520467,123.625779404
10272,0,98.488578018,98.4039294608
10273,0,131.52946438,71.763500472
10275,0,174.928556845,94.8683298051
10277,1,185.47236991,70.7106781187
10279,0,129.614813968,93.4523051258
10280,1,177.200451467,119.721899974
10283,0,180.277563773,128.387434484
10285,1,129.614813968,116.332855777
10288,1,134.907375632,100.664459137
10295,0,169.705627485,84.8528137424
10296,1,191.833260933,100.664459137
10299,0,209.284495365,92.3760430703
10300,1,211.187120819,96.6091783079
10302,1,167.332005307,93.4523051258
10307,1,119.582607431,83.3666600027
10309,1,207.123151772,109.924216319
10311,0,182.482875909,161.090036936
10313,1,146.969384567,92.3760430703
10314,0,170.0,77.9957263787
10319,0,164.012194669,93.5414346693
10322,0,218.174242293,111.05554166
10323,0,136.014705087,98.4039294608
10324,0,195.703857908,67.4536878162
10325,0,233.023603955,143.352711868
10328,0,156.204993518,127.801930085
10332,0,124.09673646,123.827837473
10333,0,184.390889146,121.38094304
10335,1,189.73665961,61.1010092661
10336,0,172.626765016,75.718777944
10339,0,101.980390272,89.4427191
10340,0,134.907375632,113.13708499
10341,0,169.115345253,131.656117721
10344,0,84.2614977318,75.8287544405
10346,1,93.8083151965,74.3863786814
10352,1,151.986841536,95.3065230366
10353,0,134.16407865,133.16656237
10355,0,160.312195419,129.935881624
10357,0,213.541565041,84.8528137424
10360,0,234.733891886,108.397416943
10363,0,154.596248337,99.41495528
10368,0,158.113883008,89.0692614392
10369,0,112.694276696,109.010702838
10374,1,153.948043183,87.654625282
10375,1,176.351920885,75.8287544405
10376,1,176.068168617,83.2666399786
10377,0,220.907220344,61.1010092661
10379,0,116.189500386,93.18440499
10380,0,140.356688476,111.130553854
10381,0,163.401346384,79.2674796706
10382,0,246.576560119,92.3760430703
10383,0,218.860686282,118.953772534
10384,1,162.788205961,153.893902847
10385,1,192.093727123,118.673220793
10388,0,245.560583156,130.192165663
10389,0,145.602197786,99.6661092515
10393,1,209.761769634,74.8331477355
10396,0,230.651251893,107.393357957
10397,0,203.960780544,96.6091783079
10399,1,174.355957742,115.470053838
10401,1,229.564805665,96.6953980291
10405,0,142.126704036,133.416640641
10408,0,172.916164658,67.4536878162
10411,1,136.38181697,114.891252931
10413,1,165.831239518,141.950695666
10414,1,190.525588833,142.419567944
10415,1,163.401346384,127.60616495
10416,0,120.415945788,111.728838414
10418,0,145.258390463,135.21587678
10421,0,165.227116419,82.965856431
10422,0,126.885775404,126.820082532
10423,0,161.245154966,113.724814062
10424,1,214.242852856,110.227038425
10425,0,115.325625947,77.1362431027
10426,1,260.384331326,88.3176086633
10427,1,188.414436814,131.719398723
10428,1,84.2614977318,84.162541153
10429,0,151.657508881,99.6661092515
10431,1,233.023603955,62.3163969861
10432,1,177.763888346,111.05554166
10433,0,131.909059583,103.601801786
10435,1,159.059737206,84.5576726264
10436,1,241.867732449,89.9073597284
10437,1,192.093727123,77.9957263787
10438,1,174.642491966,71.763500472
10439,1,156.524758425,102.388150356
10440,1,212.602916255,125.6980509
10442,0,152.315462117,116.619037897
10445,0,240.831891576,75.718777944
10447,0,150.665191733,93.18440499
10449,1,180.554700853,92.3760430703
10450,1,183.303027798,97.6387901058
10452,1,187.349939952,110.830200457
10454,0,214.242852856,95.3065230366
10456,0,107.238052948,88.0340843083
10458,0,183.847763109,84.4590630621
10459,1,160.623784042,103.923048454
10463,0,163.401346384,79.2674796706
10465,1,177.200451467,98.9949493661
10467,0,145.945195193,72.6865416245
10468,1,167.928556237,94.5163125251
10470,1,142.828568571,85.6348838578
10472,0,242.48711306,117.189305542
10474,1,157.48015748,108.320512062
10475,1,140.0,107.393357957
10476,1,179.164728672,118.11011811
10478,1,104.403065089,45.6435464588
10479,0,169.115345253,107.393357957
10483,1,200.0,68.7992248018
10485,0,231.732604525,101.734949747
10486,1,188.679622641,57.735026919
10487,1,155.884572681,110.227038425
10492,1,130.384048104,107.703296143
10495,0,202.977831302,77.0281333886
10498,0,263.628526529,57.879184514
10503,1,252.784493195,130.703226178
10504,1,170.880074906,71.6472842007
10505,1,202.731349327,101.406771635
10507,1,111.355287257,95.5684745789
10508,0,240.831891576,96.9535971483
10509,1,171.172427686,130.958008537
10510,0,240.416305603,95.9166304663
10511,0,157.797338381,120.346721324
10513,0,183.030052177,90.2773504263
10514,1,157.797338381,94.2514367707
10515,0,145.258390463,122.814222846
10516,1,136.38181697,74.3863786814
10518,1,245.153013443,129.421791055
10519,1,223.383079037,127.082650271
10520,1,98.488578018,77.1362431027
10522,0,128.452325787,116.975780969
10524,1,241.660919472,78.3156008298
10526,1,110.453610172,82.4621125124
10529,1,170.293863659,126.227308192
10531,0,201.246117975,98.4039294608
10532,0,153.297097168,114.382399578
10534,1,167.630546142,87.654625282
10537,0,146.628782986,74.0495329717
10539,0,124.09673646,117.189305542
10545,0,209.523268398,62.3163969861
10546,0,156.524758425,125.233115961
10548,1,92.736184955,65.8280588604
10551,0,120.0,79.5822425754
10552,0,156.204993518,137.840487521
10553,0,146.287388383,80.0
10555,0,143.527000944,137.598449604
10557,0,184.932420089,122.202018532
10559,0,228.03508502,116.619037897
10562,0,199.499373433,125.432584815
10563,0,197.989898732,123.017613915
10564,0,100.995049384,69.2820323028
10566,0,213.775583264,75.3878858527
10568,1,191.311264697,65.8280588604
10569,0,157.162336455,103.360211558
10710,1,60.0,54.7722557505
10711,1,30.0,27.3861278753
10721,1,130.0,118.673220793
10722,1,30.0,27.3861278753
10727,0,110.0,100.415802209
10728,1,40.0,36.514837167
10732,0,90.0,82.1583836258
10733,1,50.0,45.6435464588
10737,1,80.0,73.029674334
10747,0,40.0,36.514837167
10749,1,180.0,164.316767252
10754,0,10.0,9.12870929175
10755,0,140.0,127.801930085
10758,0,40.0,36.514837167
10760,1,10.0,9.12870929175
10762,0,70.0,63.9009650423
10763,1,100.0,91.2870929175
10765,1,90.0,82.1583836258
10772,1,110.0,100.415802209
10777,1,90.0,82.1583836258
10779,1,30.0,27.3861278753
10783,1,100.0,91.2870929175
10790,1,50.0,45.6435464588
10795,1,80.0,73.029674334
10797,1,80.0,73.029674334
10812,0,30.0,27.3861278753
10813,0,70.0,63.9009650423
10814,1,100.0,91.2870929175
10821,0,130.0,118.673220793
10822,1,10.0,9.12870929175
10825,0,170.0,155.18805796
10828,0,30.0,27.3861278753
10829,1,40.0,36.514837167
10830,0,90.0,82.1583836258
10835,0,50.0,45.6435464588
10838,0,80.0,73.029674334
10844,1,20.0,18.2574185835
10846,1,50.0,45.6435464588
10848,1,100.0,91.2870929175
10853,0,50.0,45.6435464588
10864,1,30.0,27.3861278753
10865,1,60.0,54.7722557505
10873,1,50.0,45.6435464588
10874,1,10.0,9.12870929175
10876,1,20.0,18.2574185835
10882,1,40.0,36.514837167
10888,1,60.0,54.7722557505
10889,0,60.0,54.7722557505
10893,1,80.0,73.029674334
10897,0,30.0,27.3861278753
10901,1,30.0,27.3861278753
10902,0,60.0,54.7722557505
10914,1,70.0,63.9009650423
10925,1,70.0,63.9009650423
10927,1,100.0,91.2870929175
10929,1,100.0,91.2870929175
10931,1,70.0,63.9009650423
10935,1,100.0,91.2870929175
10938,1,100.0,91.2870929175
10941,1,90.0,82.1583836258
10942,1,70.0,63.9009650423
10946,1,10.0,9.12870929175
10947,1,40.0,36.514837167
10950,1,80.0,73.029674334
10952,1,50.0,45.6435464588
10953,1,30.0,27.3861278753
10956,0,60.0,54.7722557505
10957,1,30.0,27.3861278753
10959,1,30.0,27.3861278753
10965,1,10.0,9.12870929175
10966,1,80.0,73.029674334
10969,1,50.0,45.6435464588
10982,0,80.0,73.029674334
10987,1,20.0,18.2574185835
10989,0,90.0,82.1583836258
10996,1,30.0,27.3861278753
